,score,review
414,-0.2172945737838745,Big splashy film of the Broadway music. Nathan (Frank Sinatra) loves to roll the dice and organize illegal crap games. Blonde loving Adelaide (Vivian Blaine) wants to marry him IF he gives up craps. H
60,-0.21686990559101105,"When I saw the Exterminators of year 3000 at first time, I had no expectations for that movie. Although, it wasn't so bad as I was thought. It's kind of Italian version of Roadwarrior, with cast, that"
1869,-0.21657025814056396,"We're a long way from LAURA. Once again Otto Preminger directs, Dana Andrews stars as a police detective named Mark, and Gene Tierney is the beautiful woman who haunts him, but nothing else about WHER"
185,-0.2164258509874344,"I was about 11 years old i found out i live 0.48 miles from the uncle house. the uncle house is on Westway Dr, deer park, TX. they have added homes since the movie was made. i don't know the house num"
519,-0.21491287648677826,"American icon Henry Fonda portrays ""Elegant"" John Howard, an aging trucker who has had his beloved big rig ""Eleanor"" repossessed after a lengthy hospital stay has forced him to miss his payments. Deci"
1077,-0.21461257338523865,"I wasn't expecting the highest calibre of film-making with Joel Schumacher directing this one, so I was surprised that TIGERLAND wasn't a complete waste of time.<br /><br />In technique, it's often de"
1052,-0.21389973163604736,"I don't understand why the reviews of this film are so universally bad, unless I'm just off my rocker. I found it sick, brilliant, twisted, and psychologically sophisticated. You won't get deeper into"
1206,-0.21217109262943268,"Ben Thomas (Smith) plays an IRS Agent who practically gives the store away to everyone's surprise. What kind of IRS Agent is this?<br /><br />Most of us have all heard the line by an IRS Agent, ""Hello"
1433,-0.2113054245710373,"Ahista Ahista is one little small brilliant. I started watching it, and at the beginning I got a little bored since the pacing was slow and the main idea of one guy meeting a girl who is lost was not "
1660,-0.21083518862724304,"I don't remember this film getting a cinema release over here. I only saw it when it came onto cable. The film deals with the dehumanisation of children into killing machines. Specifically one person,"
308,-0.20898938179016113,"Convoluted, infuriating and implausible, Fay Grim is hard to sit through but Parker Posey is really the only actress who could take this story and run with it. She's at once touching,funny, cunning. T"
651,-0.2085963636636734,"I noticed at once that this movie really wasn't based on Dodie Smith's novel. In any case, it was a nice idea that Pongo and Perdita's son now had his own puppies. The cutest of the Dalmatians was, of"
1857,-0.20730134844779968,"There isn't a whole lot going on in this story -- just two men employing very different ways of handling memories of Vietnam. But what it lacks in premise, it more than makes up for in acting and real"
248,-0.20685748755931854,"Like many people here, I started out finding my patience being tried by this film. By the end, I actually shed a few tears.<br /><br />It seems to be in the nature of most old films to drag for 7/8th "
1249,-0.20661793649196625,"... Oxford, Mississippi, at least. Okay, the Paris we get is Paris, Culver City apart from the Establishing library footage of the real McCoy but it IS Paris in spirit than which nothing, nowhere, is "
1038,-0.20582391321659088,I don't know...Maybe it's just because it's an impressive tribute to some Muslim religious action(hajj)but I just felt the movie is so underrated. I just can't believe that the movie has just been vot
166,-0.2055893987417221,"A film about wannabee's, never-were's and less-than-heroes making it against all odds. Where have we heard that before. But when the unfortunates are the Shoveller, the Blue Raja and Mr.Furious you kn"
317,-0.2032749354839325,Julia Ross (Nina Foch) agrees to take a position as a secretary with the rich Hughes family to get over her boyfriend leaving her. Almost immediately she is drugged and shipped off to the family's est
1633,-0.20248328149318695,This episode apparently grew out of the cold war. There has been a holocaust but somehow Elizabeth Montgomery and Charles Bronson have come through unscathed. It then becomes a battle for turf. She is
1194,-0.20209738612174988,well i was a teenager when i saw the movie..the songs were a huge hit but the elite class skipped govinda movies back then coz watching govinda and karishma (aka karizma )movies were not the in thing 
99,-0.20116280019283295,"Let me first state that while I have viewed every episode of StarTrek at least twice, I do not consider myself a Trekker or Trekkie. Those are people who live in their parents basement and attend conv"
1881,-0.19609881937503815,"I watched the Pie-lette last night and the word that comes to mind is ""original."" It is a word not used much in TV as they all tend to copy whatever the other network is doing and you end up with seve"
705,-0.19556450843811035,"Written by the writer who penned the excellent Murder Rooms series which chronicled ACD's adventures with Doctor Joseph Bell, I was looking forward to this and I wasn't disappointed. It was quite slow"
1445,-0.1953863650560379,"""Elvira, Mistress Of The Dark"" is a sort of ""Harper Valley P.T.A."" with touches of the supernatural. Elvira (Cassandra Peterson) walks off her job as television horror movie hostess after the new stat"
1092,-0.19504128396511078,"Just kidding, I rented 12 Monkeys the other day because I am a huge Bruce Willis fan and I heard some things about the film. Some good and some bad, but it was one of those films you had to pay attent"
298,-0.19443656504154205,Given the nature and origin of the 11 filmakers it is not surprising that this film is at best neutral in its stance towards America. Probably the most 'anti' segment comes from Ken Loach who is defin
1670,-0.1906275898218155,"I had some reservations about this movie, I figured it would be the usual bill of fare --- a formula movie about Christmas. Being in the middle of a heat wave in late June, we decided to give it a sho"
1017,-0.1884109526872635,"At first, I hadn't read the novel so far and I hadn't hear anything about the author yet. But as I casually saw this movie, I was totally captive by the story. Already as the Jewish watchman primary s"
2026,-0.18806622922420502,"I had watched as much of the series as I could manage to watch on television, but unfortunately, started a job that got me working evenings. I managed to catch some recordings of it, at least... and, "
1617,-0.18785586953163147,It's such a shame that because of it's title this film will be avoided by people who hate football. Bend it Like Beckham is much more than a cheesy sports flick. The story line is touching and intelli
1924,-0.18690983951091766,The 1960's TV series Bewitched owes it's idea from this movie. This is the movie that Jimmy Stewart & Kim Novak made right after they were cast together in Vertigo by Alfred Hitchcock. This one is not
1635,-0.18570184707641602,"Actually I'm surprised there were so many comments about this movie. I saw it as part of a Slavic film festival at a major American University. But nobody in USA has heard of it, which is a real shame"
147,-0.18492093682289124,"This movie stars Jay Leno as a Detroit cop, Tony Costas and Pat Morita as a Tokyo cop sent to Detroit to retrieve a stolen prototype of a car motor. A Japanese man traveled to Detroit hoping to sell i"
267,-0.18378786742687225,Lisa is a hotel manager or owner and she gets on a flight to Miami. She ends up sitting next to an assassin named Jackson who tells her that she has to switch a room of a family or her father dies. Th
1898,-0.18338268995285034,"Having been driven out of the house and into the theater by the sweltering heat, I could not have been more pleased. The Road to Perdition, directed by Sam Mendes (American Beauty), is destined to bec"
1654,-0.18291854858398438,"I never attended the midnight showing of a movie before ""Dick Tracy"" came out.<br /><br />I still have the ""t-shirt ticket"" I had to wear to get admitted to the showing around here somewhere and, like"
22,-0.18145915865898132,It may (or may not) be considered interesting that the only reason I really checked out this movie in the first place was because I wanted to see the performance of the man who beat out Humphrey Bogar
265,-0.18107850849628448,"The quote I used for my summary occurs about halfway through THE GOOD EARTH, as a captain of a Chinese revolutionary army (played by Philip Ahn) apologizes to a mob for not having time to shoot MORE o"
1687,-0.18103228509426117,"It breaks my heart that this movie is not appreciated as it should be. its very underrated. people forgot what movies are really about, nowadays they only think about bum bum movies, which can be quit"
1907,-0.18071967363357544,"Hold Your Man finds Jean Harlow, working class girl from Brooklyn falling for con man Clark Gable and getting in all kinds of trouble. The film starts out as his film, but by the time it's over the em"
124,-0.1801343560218811,"Phantom Lady (1944) Dir: Robert Siodmak <br /><br />Production: Universal Pictures<br /><br />Scott Henderson (Alan Curtis), following a nasty fight and split with his wife, looks to drown his sorrows"
385,-0.17977871000766754,If you want to watch something that is for 'him' and 'her' so to say then this is the film to pick. I am a sucker for rom coms but my husband is not always so keen (what a guy!!!). Anyway I managed to
612,-0.17932343482971191,"Not the most successful television project John Cleese ever did, ""Strange Case"" has the feel of a first draft that was rushed into production before any revisions could be made. There are some silly i"
928,-0.17912210524082184,"The title is onomatopoeic, the sound of a streetcar clacking on the rails. It is metaphoric for all that the people who live in the dump cannot have. The misery of those people is illustrated by the p"
428,-0.17890119552612305,"Wasn't sure what to expect from this film. I love watching Brosnan in any movie, he's always good, but this was totally different. He's a mess, and plays being a mess very well. In fact he reminded me"
21,-0.177555114030838,"It is difficult to evaluate this or any other comparable film of the early sound era in terms that one might use for ordinary film commentary. At times there is almost a desperation, as many film pers"
403,-0.17196063697338104,Let me start by saying at the young age of 34 I was suddenly widowed. I was devastated as he was NOT sick--- he died unexpectedly basically of a coronary--- his carotids blew out-- he died behind our 
1500,-0.17114247381687164,The events of the 11th of September 2001 cast its shadow on this Oscar award ceremony with a one minute silence before the in memoriam montage and there was little in the way of the all singing all da
204,-0.17074809968471527,William (Nicholas Ball) and Emma Peters (Rachel Davies) buy an old house where a brutal murder happened years ago in very bad condition with the intention of restoring it. They move with their daughte
1968,-0.17055842280387878,"In Mexico City, the former CIA assassin and presently an alcoholic decadent man John Creasy (Denzel Washington) is hired by the industrialist Samuel Ramos (Marc Anthony), with the recommendation of hi"
1484,-0.1705327332019806,"An extra is called upon to play a general in a movie about the Russian Revolution. However, he is not any ordinary extra. He is Serguis Alexander, former commanding general of the Russia armies who is"
198,-0.1704607605934143,"Aro Tolbukhin burnt alive seven people in a Mission in Guatemala in the 70's. Also he declared that he had murdered another 16 people (he used to kill pregnant women, and then he set them on fire).<br"
1234,-0.1701487898826599,"""Yokai Daisenso"" is a children's film by Takashi Miike, but as you might expect, it's probably a bit too dark & scary for younger ones. However, older children may well eat this up, that is, if you pl"
1452,-0.16811954975128174,"in 1976 i had just moved to the us from ceylon. i was 23, and had been married for a little over three years, and was beginning to come out as a lesbian. i saw this movie on an old black and white TV,"
68,-0.16646699607372284,"This did for crime what ""Not Another Teen Movie"" did for school. I laughed all the way through as 2 inept gangs warred with each other and among themselves. An unsubtle comedy using overt jokes and ga"
492,-0.16598933935165405,Dominick (Nicky) Luciano wears a 'Hulk' T-shirt and trudges off everyday to perform his duties as a garbage man. He uses his physical power in picking up other's trash and hauling it to the town dump.
1133,-0.16506990790367126,The Sensuous Nurse (1975) was a Italian sexual comedy that starred the one time Bond girl Ursula Andress. Man was she hot in this movie.. She was stacked and built like a *@#% brick house. Ursula was 
550,-0.16477185487747192,"Imagine being so hampered by a bureaucracy that a one man spends 8 year's of his life, and has a mental breakdown trying to solve a mass murder case virtually by himself! The murder technique is clear"
756,-0.16298741102218628,Spoilers.....<br /><br />I saw the original on TV sometime ago and remembered this production as less gripping than most Beeb costume drama. I rewatched on DVD this week and still have the same impres
703,-0.16244561970233917,"Robot Jox doesn't suffer from story or bad effects. I mean, this was 1990 if you know what I'm talking about. RoboCop 2 still used the stop animation as most of the movies did throughout the '80s. If "
1794,-0.16205254197120667,"Laurence Fishburne is a fine actor, and deserves respect for trying this, but he is not in a class with the great Shakespeareans like Olivier and Welles; and he further suffers from Kenneth Branagh. T"
1202,-0.15837472677230835,"I don't see how this show is like the OC at all. <br /><br />First of all, the OC centers around teenagers and their parents trying to get through life. North Shore is about a hotel staff who is tryin"
1361,-0.15777909755706787,"If you enjoy the subtle (yes, I said subtle) actions and reactions of John Candy, you can't help but like this film (pronounced ""fillum"" by Salvatore DiPasquale). The unobservant (and uninformed) watc"
1519,-0.15718846023082733,"The basic storyline here is, Aditiya (Kumar) is the spoilt son of a millionaire, Ishwar (Bachan) who owns a toy industry, in Ishwar's eyes his son Aditya can do nothing wrong, Aditya's mother Sumitra "
2042,-0.15592917799949646,"What network was , Diagnosis Murder on? I thought it was CBS. Am I right or?? Also, Back in those days, the actual production H.Q. was near about the Van Nuys Airport. I surely remember, because I pra"
950,-0.15538357198238373,"A 14 year old girl develops her first serious crush on the 17 year old boy that lives near by, while simultaneously trying to overcome her feelings of inadequacy in comparison to her older sister. Tha"
1568,-0.15507741272449493,"I swear, that zombie was killed like twice, and kept coming back. I gave this movie an 8. Let's face it folks, this is exactly what the other reviewers are saying, i.e., a ""handy-cam"", shot film. Hey,"
1266,-0.1549297273159027,"The first installment of this notorious horror series presents a woman being kidnapped by a gang of black-clad men who torture her for several days before finally killing her.She is beaten savagely,sp"
1049,-0.15449517965316772,"Is this your typical women in chains navy transport love story? Maybe, hell, you know how the formula works by now, pretty woman is introduced in to a picture, someone has to fall in love with her.<br"
1726,-0.15316124260425568,"In the periphery of São Paulo, the very low middle-class dysfunctional and hypocrite family of Teodoro (Giulio Lopes), Cláudia (Leona Cavalli) and the teenager Soninha (Sílvia Lourenço) have deep secr"
1276,-0.15313681960105896,"Everybody's got bills to pay, and that includes Christopher Walken.<br /><br />In Vietnam, a group a soldiers discover that the war is over and are heading back home when they spot a bunch of POWs, in"
462,-0.1525203436613083,"Going for something far away from the deliberately gross stuff that he usually makes, John Waters (happy birthday, John!) made this parody of the celebrity/art world. Edward Furlong plays the title ch"
722,-0.1521417796611786,I won't give anything away by describing the plot of this film other than to say that it begins with the return to Israel of a young blind woman whose closest friend and companion has just committed s
1019,-0.14994041621685028,"I just saw this movie at a sneak preview and all I can say is...""What did I just watch????"" And I mean that in a good and bad way.<br /><br />The plot is really simple. Stiller and Black play friends/"
971,-0.14912772178649902,"Beforehand Notification: I'm sure someone is going to accuse me of playing the race card here, but when I saw the preview for this movie, I was thinking ""Finally!"" I have yet to see one movie about po"
1074,-0.14839141070842743,"Part of the enjoyment that I took from this film stemmed from the fact that I knew nothing more about it than that it starred John Turturro and Emily Watson (2 reasons enough to watch), was a period p"
818,-0.14760440587997437,"I'm really suprised this movie didn't get a higher rating on IMDB. It's one of those movies that could easily get by someone, but for romantic comedy ""Moonstruck"" is really in a class by itself. It's "
1382,-0.14744152128696442,How can you go wrong with the amazing Ramones? What a crime that two of them are already dead. It reminds me of the Dennis Leary joke about great musicians dying in kitchen fires while useless ones li
657,-0.1471542865037918,"The morbid Catholic writer Gerard Reve (Jeroen Krabbé) that is homosexual, alcoholic and has frequent visions of death is invited to give a lecture in the literature club of Vlissingen. While in the r"
304,-0.14693385362625122,"This was different, that's for sure. Just look at the cast! Talk about oddballs.<br /><br />William H. Macy and Ben Stiller were the stars, although a bunch of actors almost share the spotlight, in th"
875,-0.14518514275550842,"Full Moon High (1981) 3 of 5 Dir: Larry Cohen Stars: Adam Arkin, Ed McMahon, Roz Kelly<br /><br />Tony (Arkin) is your average ordinary high school guy. Prepping for the big homecoming game, girlfrien"
1704,-0.1442381888628006,"I turned this on to see the incredible Ethel Waters, whose autobiography I am now reading. I'll admit my jaw dropped when the pork chops and watermelon references started rolling in, but people cannot"
843,-0.1439092457294464,"Unfortunately, this movie never made it to DVD. I saw it when it was first released to the theaters in 1983, and then again when the VHS was released in 1992. When I recently saw a VHS copy at a flea "
1137,-0.14340712130069733,"'Presque rien' is a story of two young boys falling in love during summer stay by the seaside. I don't want to tell the plot, because it's not what's most important about this film (but you can be sur"
977,-0.14196570217609406,"envy is not as funny as i thought it would initially be, but after some of the reviews i read i found it to be much funnier than people was giving it props for, now true its not a gag a minute movie l"
947,-0.1390909105539322,"If you've seen this movie, you've been to Puerto Rico. I've lived in Puerto Rico all my life, and have to shamefully admit that we (PR) are living a real chaos right now, drugs being the main reason f"
392,-0.1361883282661438,"If ""The Cabinet of Dr. Caligari"" is the father of all horror films (and of German expressionist cinema), this pre-WWI film is the grandfather. The titular student, starving in an empty garret, makes a"
67,-0.13552430272102356,"I'm sick of people whining about Ewoks! True, they're not the best thing that ever happened to Star Wars, but they DID happen, so deal with it! Besides, they ARE cute, and I don't care if they're mark"
102,-0.1336299479007721,"Why on earth should you explore the mesmerizing nature documentary ""Earth""? How much time do you have on earth so I can explain this to you? OK, I will not elongate my review exploration on ""Earth"" to"
61,-0.13281771540641785,"Thank God this wasn't based on a true story, because what a story it is. Populated by despicable characters whose depravity knows no bounds, Before The Devil is a mesmerizing, jaw-dropping excursion i"
1554,-0.13171501457691193,"Some comments here on IMDb have likened Dog Bite Dog to the classic Cat III films of the 90s, but although it is undoubtedly brutal, violent and very downbeat, this film from Pou-Soi Cheang isn't real"
779,-0.13107624650001526,"As with most of Eleanor Powell's films, this one plays out along the flimsiest of plots. For some reason -- oh it is explained! -- she's selected to transport a magnetic mine to Cuba. Good guys and ba"
181,-0.13046875596046448,"this one is out there. Not much to say about it except that it deals with a rarely touched topic in films of beastiality. I can see why this film was banned for so long, the topics dealt within the fi"
118,-0.12987692654132843,"The Perfect Son is a story about two 30-something brothers, one who is seemingly ""perfect"" and the other who is basically a screw-up, frequently landing himself in drug rehab centers. After the death "
148,-0.12972073256969452,I come to Pinjar from a completely different background than most of the other reviewers who have posted here. I'm relatively new to Bollywood films and was born and raised in the US. So I don't have 
800,-0.12959487736225128,"The film begins with Vincent Price about to begin his performance as a magician. However, mid-way through the very successful show, the police come and shut him down. It seems that his old boss had ch"
224,-0.12835128605365753,"In the immortal ""Shaun of the Dead"", we are introduced to a London where the slackers and the high-and-mighty alike are forced to battle flesh-eating, reanimated corpse versions of their friends and f"
358,-0.1273108720779419,"In the fifties the age restrictions for films in Brazil were the following: no restriction, 10 years old, 14 years old and 18 years old. Usually the westerns were allowed for ten years old, when they "
1541,-0.12689746916294098,"Just saying you've got a movie about John Holmes is a guarantee to get some folks in front of the screen, but writer/director James Cox delivers oh so much more. A ""Rashamon"" of the sleazy Hollywood s"
1591,-0.12652607262134552,"Hey guys, <br /><br />i have been looking every where to find these two movies and i can't find them anywhere in my local area. (I am Australian). Could You please help me and tell me where i can buy "
1192,-0.12481021881103516,"A toothsome little potboiler whose 65-minute length doesn't seem a second too short, My Name is Julia Ross harks back to an English tradition of things not being what they seem -- Hitchcock's The Lady"
2033,-0.12480168789625168,"""They were always trying to get me killed,"" Alec Guinness once wrote of The Man In the White Suit's technicians. ""They thought actors got in the way of things."" He went on to describe how he'd been gi"
1681,-0.12424623221158981,"As an anti-football person, I (on the surface) grudgingly took my younger brother to see this film, although secretly I hoped it might be East is East II. The trailers looked fun so I thought I'd give"
1373,-0.12256757915019989,"SPOILERS Sex huh? It's one of the most basic parts of human life. Yet, do we ever take it too seriously? People always want more, even those who get it on a daily basis, and if you are unlucky, there "
948,-0.12166830152273178,"UC 0079, the One Year War is almost at an end. A neutral colony of Side 6 has been targeted by Cyclops, a Zeon task force. Their target, a new Gundam being built exclusively for Newtypes (supposedly b"
1982,-0.12112399190664291,"Warning: Does contain spoilers.<br /><br />Open Your Eyes<br /><br />If you have not seen this film and plan on doing so, just stop reading here and take my word for it. You have to see this film. I h"
173,-0.12084639817476273,"Frankly, this movie has gone over the heads of most of its detractors.<br /><br />The opposite of perdition (being lost) is salvation (being saved) and this movie is one of a very few to deal with tho"
1428,-0.11942649632692337,"The Dirty Harry series began with very gritty cop action, and was almost immediately lightened up for ""Magnum Force"". By the time that ""The Enforcer"" rolled around, Dirty Harry was little more than a "
729,-0.11889869719743729,"In order to stop her homosexual friend Albert (Perry King) from being deported back to Belgium, Stella (Meg Foster) decides to marry him. The only other problem with that is that Stella herself is a l"
315,-0.1188063770532608,"Every once in a while the conversation will turn to ""favorite movies."" I'll mention Titanic, and at least a couple people will snicker. I pay them no mind because I know that five years ago, these sam"
891,-0.11635511368513107,"Wracked with guilt after a lot of things felt apart on that ledge, an ace mountain rescue climber Gabriel Walker (Stallone) comes back for his girlfriend Jessie (Janine Turner), while over the cloudy "
920,-0.11625045537948608,"In an alternate 1950s, where an outbreak of the undead (caused by a mysterious 'space-dust') has been contained through the use of special electronic collars, a young loner, Timmy, finds a friend in F"
1766,-0.11574994027614594,"As the film opens, two thugs kill another thug. When the body is discovered and about to be autopsied, the doctor realizes that although the man was shot dead, he was also suffering from the Pneumonic"
794,-0.11514382064342499,"Nicolas Mallet is a failure. A teller in a bank, everyone walks all over him. Then his friend, a writer who's books no one likes, has a plan to change his life. Our hero tells his boss he is quitting."
1011,-0.11367643624544144,"I won't try to speculate as to what Brando was attempting. At his best he turns in such oddball performances, insinuating so many things at once, that it doesn't seem he does anything so much as play "
1086,-0.10960023105144501,"A young woman comes to the home town of his husband after he passed away in an accident. She barely settles down in this small town, but shortly after, loses her little son in a kidnapping and all her"
1007,-0.10950364917516708,"The first one meant victory. This one means defeat. It takes place in a Bolivia, there the guerillas are sick and wary and don't meet that much sympathy from the farmers. If you know your 60s history,"
833,-0.10920390486717224,"Three sergeants in the British army stationed in India, are sent out to stop an uprising of a tribe of murderers known as the Thuggees. One of the sergeants, Cutter, leads away from the camp in search"
1711,-0.10906914621591568,"I love buying those cheap, lousy DVD's from Alpha Video. One day, I happened to buy this one. It's the perfect silly science fiction film of the 50's, all sexed up. Replete with unscientific EVERYTHIN"
521,-0.10698173940181732,"Shocking, well-made chiller is an undervalued tale of atrocious murder and evil forces.<br /><br />Small town doctor tries to discover who, or what, is committing a series of violent sexual murders.<b"
1454,-0.10537842661142349,"What are the odds of a ""Mermaid"" helium balloon traveling from Yuba City, Ca.(on Nov 8th,1993) and landing 4 Days later,(on Nov. 12) in MERMAID, Prince Edward Island, Canada.(Approx. 4000 miles). This"
674,-0.10394594073295593,"Mark Frechette stars as Mark, a college radical leftist. Mark is accused of killing a cop during a campus riot, and he flees all the way to the desert. He does so by stealing a small plane at the loca"
7,-0.10276586562395096,"that kid a is such a babe; this movie was no Titan A.E.(of which it is in many ways modeled after) but still came off as entertaining, the fact this lost to a piece of monkey crap like Tomb raider mak"
1545,-0.10220951586961746,"Another attempt by modern Japanese directors to redefine the chambara genre. Successful, and not, in varying degrees.<br /><br />Buddhist monk has a vision that he is to slay a legendary (and very act"
1772,-0.10135381668806076,"In New Orleans, an illegal immigrant feels sick and leaves a poker game while winning the smalltime criminal Blackie (Walter Jack Palance). He is chased by Blackie and his men Raymond Fitch (Zero Most"
1185,-0.10088235884904861,i thought it was pretty interesting my social studies/language arts teacher was the police chief guy that was holding the microphone on the water barrel part =D i was excited my teacher is in some com
1827,-0.09928293526172638,Steve Biko was a black activist who tried to resist the white minority governed South Africa in much the same way as Gandhi tried to resist the British empire's colonialism in India. Richard Attenboro
1006,-0.098721444606781,"Let's cut to the chase: If you're a baby-boomer, you inevitably spent some time wondering at the fact that, in 1976, McCartney had the gumption to drop in on John's city hermit life and spend the day "
48,-0.09675715863704681,"""Dance, Fools, Dance"" is an early Crawford-Gable vehicle from 1931. Crawford plays a Bonnie Jordan, a wealthy young woman whose life consists of parties, booze, and stripping off her clothes to jump f"
643,-0.09624391049146652,"admittedly, I first picked up Ranma 1/2 when I was around twelve. I was in the library and searched desperately for something good to read. Then, I went to the Comic/Manga section and spotted this boo"
246,-0.09408009052276611,"I'll say this to begin with:...Why, oh why, can't WB do what these short film directors do? Sandy is obviously an amazing Director, and deserves some credit from WB and DC. But I guess they're kinda p"
1536,-0.09297098964452744,"Time and time again, I've stated that if people don't want remakes or sequels made, they should stop seeing them and instead venture into the world of independent film. Having said that though, the la"
1105,-0.0926472544670105,"I was about 12 years old when I saw this classic ""Casper the Friendly Ghost"" cartoon. Figured it was an early one since Casper didn't look *right*, the same way Porky Pig doesn't look *right* in the o"
1996,-0.09225202351808548,Ingrid Bergman is a temporarily impoverished Polish countess in 1900s Paris who finds herself pursued by France's most popular general and a glamorous count -- and that's on top of being engaged to a 
1120,-0.09194286912679672,"I'll be honest. I got this movie so I could make fun of it. I mean, come on, ""Hood of the Living Dead""? What other reaction could I have? The thing is, though, the movie (and its makers) decided that "
776,-0.09181230515241623,For those of you who are not aware with the theme that Kusturica continues to explore intermittently in his films--the Western assault on traditional Serbian values--it will be impossible for you to u
553,-0.09037401527166367,"of watching this as a child. Although I'll probably find it god-awful now, it was kind-of spooky stuff as I was only seven or so. I also recall working on a Saturday-afternoon puzzle while watching it"
1938,-0.08887988328933716,"- After their sons are sentenced to life in prison, Adelle (Debbie Reynolds) and Helen (Shirley Winters) begin receiving threatening phone calls because someone fells their sons got off easy. The pair"
437,-0.08844809234142303,"I don't know much about the Rat Pack, and Frank Sinatra always seemed a bit too self-consciously full of himself to me. So when I call this one of my all-time faves, it's nothing to do with a tribute-"
404,-0.08836394548416138,"First of all, DO NOT call this a remake of the '63 film. Even though this version is truer to the stage play, it is Extremely long. The casting was good with some exceptions. Chyna Phillips was not a "
1533,-0.0882667675614357,I couldn't find anyone to watch DiG! with me because no one I knew was a fan of either of the bands. Naturally everyone assumed you can only enjoy this film if you like the music of either The Dandy W
785,-0.08821934461593628,"The villian in this movie is one mean sob and he seems to enjoy what he is doing, that is what I guess makes him so mean. I don't think most men will like this movie, especially if they ever cheated o"
1849,-0.08805280923843384,"As someone who's never been into sports, it seems like it would be hard for me to get into the football (or as we Americans inexplicably call it, soccer)-themed ""Bend It Like Beckham"". But I gotta say"
803,-0.08680673688650131,"****Excellent<br /><br />***Good<br /><br />**Fair<br /><br />*Poor<br /><br />`Go Ahead, make my Day!' <br /><br />The fourth picture in the series is directed by Eastwood himself (Who was rumored of"
334,-0.08503591269254684,"<br /><br />If you like rap or hip-hop, watch this movie, although it's funny if you don't get the references, as a straight comedy.<br /><br />Haven't seen much of the much hyped CB4, but what I did "
1888,-0.08445902168750763,"They're not jawing journalists Cary Grant and Rosalind Russell from ""His Girl Friday"" or witty detective William Powell and sassy lady Myrna Loy from Thin Man, but Woody Allen and Scarlett Johansson a"
1301,-0.08278845250606537,Rated E(Contains Violence).<br /><br />I had the original spiderman game for the PC for a couple of years now.I still have not beaten it because on Windows XP there is a glitch on one level which I ca
1129,-0.07969344407320023,"what is wrong with you people, if you weren't blown away by the action car sequences and jessica Simpsons hot body then you are majorly screwed in the head. Of course the film isn't a masterpiece, i d"
1853,-0.07963001728057861,"Greetings again from the darkness. Remember all the ""What happened to Woody Allen?"" jokes? Even Mr. Allen poked fun at the fans who wanted him to continue making his same ""funny"" films. As with any gr"
1363,-0.07829480618238449,"And yet another run of South Park comes to an end. This wasn't as strong an episode as I'd hoped for, but Night of the Living Homeless was a stronger finisher then Stanley's Cup, Tsst, Bloody Mary, or"
1765,-0.07569094747304916,"Brand Hauser (John Cusack) is an assassin for the CIA. He is ordered to go to the country of Turaquistan, a nation that the United States has ""liberated"", and kill a businessman named Omar Shariff. Th"
311,-0.0756305679678917,"Charles Boyer is supposed to be Spanish, and he's come to London to buy coal in ""Confidential Agent,"" a 1945 film also starring Lauren Bacall, Katina Paxinou, Peter Lorre, Dan Seymour, and Wanda Hendr"
174,-0.07317002862691879,"IVAN (Marco Ricca) and GILBERTO (Alexandre Borges) are partners in a company together with ESTEVÃO (George Freire), but the first ones contract a professional killer, ANISIO, to murder ESTEVÃO (the pl"
1646,-0.07286171615123749,Tenshu is imprisoned and sentenced to death. When he survives electrocution the government officials give him a choice to either be electrocute at a greater degree or agree to some experiments. He cho
243,-0.07173781096935272,"I was looking through the movie listings in my area on yahoo and seen a movie that had not been advertised. I looked closer and noticed that Peter Falk and Paul Reiser were in it. Having watched ""Mad "
1690,-0.07079694420099258,"The movie ""Frailty"" is actually more of a psychological thriller than it is a horror film. It has all the trappings of a horror film but this it is not. ""Frailty"" is a film about perceptions of religi"
957,-0.06940862536430359,"When I first started watching this anime I never thought that something about making bread could actually be interesting, but thankfully I was mistaken. From the moment I started watching it, anime ju"
1033,-0.06873313337564468,"Over the years, we've seen a lot of preposterous things done by writers when the show just had to go on no matter what, keeping ""8 Simple Rules"" going after John Ritter died comes to mind, but this is"
802,-0.06800927966833115,"I must admit that this is the type of film that I would normally eschew, but I rented it basically because of the stars. I certainly was not sorry. In fact, as you see, I rated it five stars. This fil"
357,-0.06785289198160172,"Why a stupid, boring, crappy overrated film series like ""Star Wars"" gets all the hype, and a truly amazing film like this one goes completely un-noticed.. is beyond me... This movie will really open y"
728,-0.06739094108343124,"I first saw this film 40 years ago on N.Y. television, and thought it was a depressing look at the future. Wells sees restriction of private freedoms as a good thing. ("" no private airplanes"". The 30 "
954,-0.06667201220989227,"A young solicitor from London, Arthur Kidd is sent to a small coastal town of Crythin Gifford to oversee the estate of a recently passed away widow Mrs Drablow. While attending her funeral, a mysterio"
675,-0.06435967981815338,"There's something wonderful about the fact that a movie made in 1934 can be head and shoulders above every Tarzan movie that followed it, including the bloated and boring 1980s piece Greystoke. Once t"
1613,-0.06335516273975372,"<br /><br />In anticipation of Ang Lee's new movie ""Crouching Tiger, Hidden Dragon,"" I saw this at blockbuster and figured I'd give it a try. A civil war movie is not the typical movie I watch. Luckil"
384,-0.06333072483539581,"/The first episode I saw of Lost made me think, i thought what is this some people who crashed and get chased by a giant monster. But it's not like that, it's far more than that,because their is no mo"
